title,price,detail
MSI GL63 9SE,"1,779,990원","['화면크기 : 15인치(37~39cm)', '무게 : 2.3kg', '종류 : 코어i7 9세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i7-9750H', '칩셋 제조사 : 인텔', '코어종류 : 헥사코어', '코드명 : 커피레이크-R(9세대)', 'CPU속도 : 2.6GHz', '터보부스트 : 4.5GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 RTX2060', '인텔 GPU : UHD630', '그래픽 메모리 : 6GB', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '주사율 : 144Hz', '화면비율 : 16대9', '특징 : 게이밍(게임용)', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스5.0', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', 'miniDisplayPort', '단자 : USB Type C', 'USB3.1', '부가기능 : 키보드라이트', '웹캠', '키보드라이트(컬러LED)', 'SSD : 128GB', 'SSD 인터페이스 : NVMe', '배터리용량 : 51Wh', '배터리cell수 : 6cell', '스피커 : 자이언트스피커', '사운드 : Nahimic오디오', '품목 : 노트북', '두께 : 2.95cm', '조명 : LED백라이트', '색상 : 블랙']"
삼성전자 노트북 PEN S NT950SBE-X58A,"1,799,460원",[]
Apple 맥북프로 15형 레티나 (ME293KH/A),"2,748,860원","['화면크기 : 15인치(37~39cm)', '무게 : 2.0kg', '종류 : 코어i7 4세대', '운영체제 : MAC OS', 'CPU : i7-4750HQ', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 하스웰(4세대)', 'CPU속도 : 2.0GHz', '터보부스트 : 3.2GHz', '램 : 8GB', '메모리 타입 : DDR3', '인텔 GPU : Iris Pro 5200', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 2880x1800(WQXGA)', '패널 : IPS패널(광시야각)', '화면비율 : 16대10', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜없음', '영상출력 : HDMI', '썬더볼트(2개)', '썬더볼트', '단자 : USB3.0', '부가기능 : 키보드라이트', '웹캠', '키보드라이트(LED)', '802.11n', '페이스타임', 'iCloud', 'SSD : 256GB', 'SSD 인터페이스 : PCle', 'ODD : 광Drive없음', '배터리 타입 : 리튬폴리머', '커넥터 : 자석식전원커넥터(MagSafe2)', '품목 : 노트북', '두께 : 1.8cm', '조명 : LED백라이트', '부피 : 1569cc', '입력장치 : 독립형키보드', '멀티트랙패드']"
삼성전자 노트북5 NT500R5P-YD5S,"889,010원","['화면크기 : 15인치(37~39cm)', '무게 : 1.8kg', '종류 : 코어i5 6세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-6200U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 스카이레이크(6세대)', 'CPU속도 : 2.3GHz', '터보부스트 : 2.8GHz', '램 : 8GB', '메모리 타입 : LPDDR3', 'NVIDIA GPU : 지포스 940M', '그래픽 메모리 : 2GB', '해상도 : 1920x1080(FHD)', '화면비율 : 16대9', '특징 : 울트라북', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', 'D-SUB', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '802.11n', 'NVIDIA Optimus 기술', '멀티 카드 리더기', '사이드싱크', 'SSD : 128GB', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '사용시간 : 최대10시간', '저전력 : O', '품목 : 노트북', '두께 : 2.08cm', '조명 : LED백라이트', '부피 : 1934cc', '색상 : 블랙', '입력장치 : 숫자키패드']"
MSI GE75 RAIDER 10SFS GTX2070 SUPER,"1,999,000원","['화면크기 : 17인치(43~44cm)', '무게 : 2.64kg', '종류 : 코어i7 10세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i7-10875H', '칩셋 제조사 : 인텔', '코어종류 : 옥타코어', 'CPU속도 : 2.3GHz', '터보부스트 : 5.1GHz', '램 : 16GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 RTX2070 SUPER', '그래픽 메모리 : 8GB', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '주사율 : 240Hz', '베젤 : 슬림베젤', '밝기 : 슈퍼브라이트(300nit)', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.1', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', 'USB3.1', '카드 슬롯 : SD카드', '부가기능 : 웹캠', '키보드라이트(RGB)', 'SSD : 512GB', 'SSD 인터페이스 : NVMe', '배터리용량 : 51Wh', '배터리cell수 : 6cell', '웹카메라 : 전면', '품목 : 노트북', '두께 : 2.75cm']"
LG전자 울트라PC그램 15ZD960-GX56K,"1,489,480원","['화면크기 : 15인치(37~39cm)', '무게 : 0.98kg', '종류 : 코어i5 6세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-6200U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 스카이레이크(6세대)', 'CPU속도 : 2.3GHz', '터보부스트 : 2.8GHz', '램 : 8GB', '메모리 타입 : DDR3L', '인텔 GPU : HD520', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '베젤 : 슬림베젤', '특징 : 울트라북', '가벼운노트북', '학습,사무용', '휴대용', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 지원', '유선랜 : 유선랜(100Mbps)', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', 'USB2.0', '부가기능 : 웹캠', 'Reader모드', 'SSD : 512GB', 'SSD 인터페이스 : M.2', 'ODD : 광Drive없음', '배터리 타입 : 리튬폴리머', '저전력 : O', '사운드 : Wolfson(무손실음원)', '품목 : 노트북', '두께 : 1.68cm', '조명 : LED백라이트', '부피 : 1371cc', '색상 : 화이트', '입력장치 : 독립형키보드', '숫자키패드']"
DELL PRECISION M3541-91G51W,"2,599,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.97kg', '종류 : 코어i9 9세대', '운영체제 : 윈도우10 프로', 'CPU : 코어i9-9880H', '칩셋 제조사 : 인텔', '코어종류 : 옥타코어', '코드명 : 커피레이크-R(9세대)', 'CPU속도 : 2.3GHz', '터보부스트 : 4.8GHz', '램 : 16GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 쿼드로 P620', '인텔 GPU : UHD630', '그래픽 메모리 : 4GB', '해상도 : 1920x1080(FHD)', '패널 : VA패널(광시야각)', '화면비율 : 16대9', '특징 : 그래픽작업용', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스5.0', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.1', '부가기능 : 키보드라이트', 'SSD : 512GB', 'SSD 인터페이스 : NVMe', 'HDD 용량 : 1TB', '배터리용량 : 68Wh', '배터리cell수 : 4cell', '품목 : 노트북', '두께 : 2.19cm']"
삼성전자 갤럭시북 플렉스 알파 NT730QCJ-KF58,"1,382,192원","['운영체제 : 윈도우10', '패널 : 광시야각', '밝기 : 자동밝기조절', '특징 : 학습,사무용', '휴대용', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '영상출력 : HDMI', '카드 슬롯 : UFS', 'MicroSD카드', '방향키 : ㅗ형', '부가기능 : 키보드라이트', 'S펜', '배터리용량 : 54Wh', '충전단자 : DC', '웹카메라 : 전면', '입력장치 : 독립형키보드']"
DELL M17 R4 B005KR,"4,369,000원","['화면크기 : 17인치(43~44cm)', '무게 : 2.97kg', '종류 : 코어i9 10세대', '운영체제 : 윈도우10 프로', 'CPU : 코어i9-10980HK', '칩셋 제조사 : 인텔', '코어종류 : 옥타코어', '코드명 : 코멧레이크', '터보부스트 : 5.3GHz', '램 : 32GB', '메모리 타입 : DDR4', 'NVIDIA GPU : RTX3080', '그래픽 메모리 : 16GB', '해상도 : 1920x1080(FHD)', '주사율 : 144Hz', 'NTSC : 72%', '밝기 : 슈퍼브라이트(300nit)', '특징 : 게이밍(게임용)', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.1', '영상출력 : 썬더볼트3', 'miniDisplayPort', 'HDMI 2.1', '단자 : USB Type C', 'USB3.0', 'USB3.1', '카드 슬롯 : MicroSD카드', '부가기능 : 웹캠', '키보드라이트(RGB)', 'SSD : 1TB', 'SSD 인터페이스 : PCle', '배터리 타입 : 리튬이온', '배터리용량 : 86Wh', '배터리cell수 : 6cell', '웹카메라 : 전면', '무상AS : 1년', '품목 : 노트북', '두께 : 2.2cm']"
삼성전자 노트북3 NT300E5Q-YJD,"919,080원","['화면크기 : 15인치(37~39cm)', '무게 : 1.98kg', '종류 : 코어i5 5세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-5200U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 브로드웰(5세대)', 'CPU속도 : 2.2GHz', '터보부스트 : 2.7GHz', '램 : 4GB', '메모리 타입 : DDR3L', 'NVIDIA GPU : 지포스 910M', '그래픽 메모리 : 2GB', '해상도 : 1920x1080(FHD)', '화면비율 : 16대9', '무선랜 : 무선랜 802.11 n', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜(100Mbps)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '802.11n', 'SSD : 128GB', 'HDD 용량 : 2TB', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 2.48cm', '조명 : LED백라이트', '부피 : 2306cc', '색상 : 블랙', '입력장치 : 숫자키패드']"
삼성노트북플러스 인텔 10세대 i7 16G SSD256 NVMe 15인치 3종기프트,"979,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.81kg', '종류 : 코어i7 10세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i7-10510U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 코멧레이크', 'CPU속도 : 1.6GHz', '터보부스트 : 4.2GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : 인텔UHD', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '특징 : 학습,사무용', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스5.0', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', 'USB2.0', '카드 슬롯 : MicroSD카드', '방향키 : ㅗ형', '부가기능 : 웹캠', 'SSD : 256GB', 'SSD 인터페이스 : NVMe', '배터리용량 : 43Wh', '충전단자 : DC', '웹카메라 : 전면', '품목 : 노트북', '두께 : 1.89cm', '입력장치 : 독립형키보드', '숫자키패드', '보안기능 : TPM']"
레노버 YOGA Slim7 Carbon13ITL5 82EV0032KR,"1,499,000원","['화면크기 : 13인치(32~35cm)', '무게 : 0.97kg', '종류 : 코어i7 11세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i7-1165G7', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '터보부스트 : 4.7GHz', '램 : 16GB', '메모리 타입 : DDR4', '인텔 GPU : Iris Xe Graphics', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 2560x1600(WQXGA)', '화면비율 : 16대10', '밝기 : 슈퍼브라이트(300nit)', '특징 : 가벼운노트북', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.1', '영상출력 : DisplayPort', '단자 : USB Type C', 'USB3.1', '부가기능 : 키보드라이트', '웹캠', '고속충전', 'MIL-STD', 'SSD : 1TB', 'SSD 인터페이스 : NVMe', '배터리 타입 : 리튬폴리머', '배터리용량 : 50Wh', '사용시간 : 최대15시간', '웹카메라 : 전면', '품목 : 노트북', '두께 : 1.5cm']"
삼성 삼성노트북 NT351U2B I3 4G SSD128 WIN10,"187,060원",[]
LG전자 울트라PC그램 14Z950-GT70K,"1,698,490원","['화면크기 : 14인치(35~36cm)', '무게 : 0.98kg', '종류 : 코어i7 5세대', '운영체제 : 윈도우8.1', 'CPU : i7-5500U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 브로드웰(5세대)', 'CPU속도 : 2.4GHz', '터보부스트 : 3.0GHz', '램 : 8GB', '메모리 타입 : DDR3L', '인텔 GPU : GMA HD 5500', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '베젤 : 슬림베젤', '특징 : 울트라북', '가벼운노트북', '휴대용', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜(100Mbps)', '영상출력 : HDMI', 'WiDi(무선연결)', '단자 : USB3.0', 'microUSB', '부가기능 : 웹캠', 'Reader모드', '안면인식', '802.11n', '국제보증서비스', 'SSD : 256GB', 'SSD 인터페이스 : M.2', 'ODD : 광Drive없음', '배터리 타입 : 리튬폴리머', '저전력 : O', '사운드 : Wolfson(무손실음원)', '품목 : 노트북', '두께 : 1.34cm', '조명 : LED백라이트', '부피 : 977cc', '색상 : 화이트', '입력장치 : 독립형키보드', '보안기능 : 얼굴인식']"
삼성전자 노트북5 NT550EBV-AD5A,"778,990원",[]
엠피지오 ZEUS14,"359,000원","['화면크기 : 14인치(35~36cm)', '무게 : 1.42kg', '종류 : 셀러론', '운영체제 : 윈도우10 홈', 'CPU : 셀러론-N3450', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 아폴로레이크', 'CPU속도 : 1.1GHz', '버스트 : 2.2GHz', '램 : 4GB', '메모리 타입 : DDR3L', '인텔 GPU : 인텔HD', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '특징 : 학습,사무용', '휴대용', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.0', '단자 : USB3.0', 'SSD : 32GB', 'SSD 인터페이스 : eMMC', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 1.37cm', '조명 : LED백라이트', '부피 : 1010cc', '색상 : 그레이', '입력장치 : 독립형키보드']"
삼성전자 NT550XDZ-AD1AW 인텔 셀러론 8GB 256GB 화이트 - SM,"579,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.81kg', '종류 : 셀러론', '운영체제 : 미포함(FreeDos)', 'CPU : 셀러론-6305', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 타이거레이크', 'CPU속도 : 1.8GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : 인텔UHD', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '베젤 : 슬림베젤', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.0', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', 'USB2.0', '카드 슬롯 : MicroSD카드', '방향키 : ㅗ형', '부가기능 : 웹캠', '멀티 카드 리더기', 'SSD : 256GB', 'SSD 인터페이스 : NVMe', '배터리용량 : 43Wh', '충전단자 : DC', '웹카메라 : 전면', '품목 : 노트북', '두께 : 1.88cm', '조명 : LED백라이트', '색상 : 화이트', '입력장치 : 숫자키패드']"
LG전자 15G870-XA50K,"1,711,200원","['화면크기 : 15인치(37~39cm)', '무게 : 2.5kg', '종류 : 코어i5 7세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i5-7300HQ(카비레이크)', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.5GHz', '터보부스트 : 3.5GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 GTX 1060', '그래픽 메모리 : 6GB', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '특징 : 게이밍(게임용)', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 지원', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', 'miniDisplayPort', '단자 : USB Type C', 'USB3.1', '부가기능 : 키보드라이트', '웹캠', 'SSD : 256GB', 'SSD 인터페이스 : NVMePCIe', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '품목 : 노트북', '조명 : LED백라이트', '색상 : 블랙', '입력장치 : 숫자키패드']"
LG전자 그램15 15Z990-GR3SK,"1,425,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.09kg', '종류 : 코어i3 8세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i3-8145U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 위스키레이크(8세대)', 'CPU속도 : 2.1GHz', '터보부스트 : 3.9GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : UHD620', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '특징 : 가벼운노트북', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 지원', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.1', '부가기능 : 키보드라이트', '웹캠', '고속충전', 'MIL-STD', '퀵충전', 'SSD : 256GB', 'SSD 인터페이스 : M.2', 'ODD : 광Drive없음', '배터리 타입 : 리튬이온', '배터리용량 : 72Wh', '사운드 : DTS Headphone X', '품목 : 노트북', '두께 : 1.68cm', '색상 : 그레이', '입력장치 : 숫자키패드', '보안기능 : 지문인식']"
삼성 플러스2 NT550XDA-KC33W 11세대 i3 인강용 대학생 사무용 노트북,"799,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.81kg', '종류 : 코어i3 11세대', 'CPU : 코어i3-1115G4', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 타이거레이크', 'CPU속도 : 3.0GHz', '터보부스트 : 4.1GHz', '램 : 4GB', '메모리 타입 : DDR4', '인텔 GPU : 인텔UHD', '해상도 : 1920x1080(FHD)', '화면비율 : 16대9', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', 'USB2.0', '카드 슬롯 : MicroSD카드', 'SSD : 256GB', '품목 : 노트북', '두께 : 18.8mm']"
삼성전자 갤럭시북 이온 NT950XCJ-X58D,"1,947,500원","['화면크기 : 15인치(37~39cm)', '무게 : 1.26kgkg', '종류 : 코어i5 10세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i5-10210U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 코멧레이크', 'CPU속도 : 1.6GHz', '터보부스트 : 4.2GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스MX250', '인텔 GPU : 인텔UHD', '그래픽 메모리 : 2GB', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '베젤 : 슬림베젤', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.0', '영상출력 : HDMI', '썬더볼트3', '단자 : USB Type C', 'USB3.0', '부가기능 : 키보드라이트', '무선 배터리 공유', 'SSD : 512GB', 'SSD 인터페이스 : NVMe', '배터리용량 : 69Wh', '웹카메라 : 전면', '품목 : 노트북', '두께 : 1.49cmcm', '색상 : 실버', '입력장치 : 독립형키보드', '보안기능 : 지문인식']"
LG전자 그램16 16ZD90P-GX50K 정품 재고보유,"1,699,000원","['화면크기 : 16인치(40~42cm)', '무게 : 1.19kg', '종류 : 코어i5 11세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-1135G7', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 타이거레이크', 'CPU속도 : 2.4GHz', '터보부스트 : 4.2GHz', '램 : 8GB', '메모리 타입 : LPDDR4x', '인텔 GPU : Iris Xe Graphics', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 2560x1600(WQXGA)', '패널 : IPS패널(광시야각)', '화면비율 : 16대10', '베젤 : 슬림베젤', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 지원', '유선랜 : 유선랜', '영상출력 : HDMI', '썬더볼트4', '단자 : USB Type C', 'USB3.1', '카드 슬롯 : UFS', '부가기능 : 키보드라이트', '웹캠', 'USB-PD', 'SSD : 256GB', 'SSD 인터페이스 : M.2', 'HDD 용량 : 미포함', 'ODD : 광Drive없음', '배터리 타입 : 리튬이온', '배터리용량 : 80Wh', '충전단자 : Type C', '웹카메라 : 전면', '사운드 : DTS: X Ultra', '품목 : 노트북', '두께 : 1.68cm', '조명 : LED백라이트', '색상 : 스노우화이트', 'DCI-P3 : 99%', '보안기능 : 지문인식']"
2020년형 15인치 15UD50N-LX20K(+win10pro) 펜티엄6405U 신모델 인강용 업무용 공부용 학생용,"990,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.75kg', '종류 : 펜티엄', '운영체제 : 윈도우10 프로', 'CPU : 펜티엄-G6405U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 코멧레이크', 'CPU속도 : 2.4GHz', '터보부스트 : 4.2GHz', '램 : 4GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스GTX1650', '인텔 GPU : 인텔UHD', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '주사율 : 144Hz', '화면비율 : 16대10', '베젤 : 슬림베젤', '특징 : 울트라북', '가벼운노트북', '게이밍(게임용)', 'bit유형 : 64bit', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 지원', '유선랜 : 유선랜', '영상출력 : HDMI', '썬더볼트3', 'miniDisplayPort', 'WiDi(무선연결)', 'G-Sync', '단자 : USB Type C', 'USB3.0', 'USB2.0', 'USB3.1', '부가기능 : 키보드라이트', '웹캠', '고속충전', 'Reader모드', '키보드라이트(LED)', '802.11n', 'NVIDIA Optimus 기술', '키보드라이트(RGB)', '멀티 카드 리더기', '제어센터', 'MIL-STD', '국제보증서비스', 'USB-PD', 'SSD : 256GB', 'SSD 인터페이스 : M.2', 'HDD 용량 : 미포함', 'ODD : 광Drive없음', 'Optane : 16GB', '배터리 타입 : 리튬이온', '배터리용량 : 36Wh', '배터리cell수 : 4cell', '저전력 : O', '웹카메라 : 전면', '사운드 : DTS Headphone X', '무상AS : 1년', '품목 : 노트북', '두께 : 19.9mm', '조명 : LED백라이트', '디자인 : Single-Shell Body', '색상 : 화이트']"
LG전자 올뉴그램 14Z980-MA36K,"1,275,000원","['화면크기 : 14인치(35~36cm)', '무게 : 0.99kg', '종류 : 코어i3 7세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i3-7100U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.4GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : UHD620', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '특징 : 울트라북', '가벼운노트북', '학습,사무용', '휴대용', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 지원', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', '부가기능 : 키보드라이트', '웹캠', 'Reader모드', 'SSD : 128GB', 'SSD 인터페이스 : M.2', 'ODD : 광Drive없음', '배터리 타입 : 리튬폴리머', '배터리용량 : 72Wh', '저전력 : O', '사운드 : DTS Headphone X', '품목 : 노트북', '두께 : 1.65cm', '조명 : LED백라이트', '부피 : 1130cc', '색상 : 화이트', '입력장치 : 독립형키보드', '보안기능 : 지문인식']"
Apple 맥북프로 15형 레티나 (ME664KH/A),"2,752,920원","['화면크기 : 15인치(37~39cm)', '무게 : 2.02kg', '운영체제 : MAC OS', 'CPU : i7-3635QM', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 아이비브릿지(3세대)', 'CPU속도 : 2.4GHz', '터보부스트 : 3.4GHz', '램 : 8GB', '메모리 타입 : DDR3', 'NVIDIA GPU : 지포스 GT 650M', '인텔 GPU : GMA HD 4000', '듀얼그래픽-지포스 : HD4000+지포스GT650M', '그래픽 메모리 : 1GB', '듀얼메모리용량 : 메모리1G', '해상도 : 2880x1800(WQXGA)', '패널 : IPS패널(광시야각)', '화면비율 : 16대10', '무선랜 : 무선랜 802.11 n', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜없음', '영상출력 : HDMI', '썬더볼트(2개)', '썬더볼트', '단자 : USB3.0', '부가기능 : 키보드라이트', '웹캠', '키보드라이트(LED)', '802.11n', '페이스타임', 'iCloud', 'SSD : 256GB', 'ODD : 광Drive없음', '배터리 타입 : 리튬폴리머', '커넥터 : 자석식전원커넥터(MagSafe2)', '품목 : 노트북', '두께 : 1.8cm', '조명 : LED백라이트', '부피 : 1569cc', '입력장치 : 독립형키보드', '멀티트랙패드']"
